crude	SAUDIS NOT SEEKING OIL PRICE ABOVE 18 DLRS - MEES Saudi Arabia will not seek to push OPEC oil prices above the current benchmark of 18 dlrs per barrel unless oil demand grows strongly, the Middle East Economic Survey (MEES) said. The Cyprus-based weekly newsletter quoted authoritative Saudi sources as saying the Kingdom's oil price policy would not change "unless and until there is a strong revival in the growth of demand for oil." MEES said this contradicted recent hints of new Saudi price hawkishness from U.S. Congressional and oil industry sources. The Saudi sources said their policy was firmly based on the long-term need to restore the competitive position of oil in general and OPEC oil in particular against other energy sources. "Saudi Arabia is certainly committed to cooperating with its OPEC partners to exercise the necessary production restraint to maintain the 18 dlr per barrel reference price level," MEES said. The newsletter said Saudi output in the first three weeks of April averaged slightly above its OPEC quota of 4.133 mln barrels per day (bpd). Output would fall in the last week, causing the month's average to be below quota, MEES said. MEES estimated overall OPEC production for April at around 16.8-16.9 mln bpd -- two mln bpd more than both its figures for March and Reuter estimates for March. It said Iranian production had risen by 500,000 bpd this month to 2.2-2.3 mln bpd, around its quota level. In Iraq, with an OPEC-assigned quota of 1.466 mln bpd, output rose this month to two mln bpd, not including "war relief" supplies from Kuwait and Saudi Arabia, the newsletter said. Nigeria, which has had problems selling its full 1.238 mln bpd entitlement, increased its output to 1.2 mln bpd, it added. REUTER
trade	CONSENSUS BUILDS FOR WORLD AGRICULTURAL REFORM Top U.S. and European farm trade and government representatives called for a sweeping reform of world agriculture to redress a critical demand and supply imbalance. Speakers at a conference on world agricultural markets here demonstrated a growing U.S.-European consensus on the need for an urgent and collective overhaul of world farm trade and production. "It is vital that we work together to bring more freedom and harmony into the world agricultural trade...(if not) the disruptions in markets may grow even more severe, the walls of protection climb higher and the level of possible retaliation become more harmful," U.S. Department of Agriculture Deputy Administrator William Bailey said. Bailey said his attendance at the two-day meeting, which ends tomorrow, demonstrated the U.S. recognises the need to adjust its policies to the changing market environment. The need for urgent reforms is justified by the "imbalance and tensions of the world economy," the secretary general of the Organisation for Economic Cooperation and Development Jean-Claude Paye said. And the forum for such a reform is the General Agreement on Tariffs and Trade, he noted. Paye stressed the need for a progressive and joint reduction of agricultural subsidies as well as social measures to help farmers in unprofitable areas. Another possible solution would be to stop supporting farm prices, allowing them to be fixed by supply and demand, and instead help farmers through income support and adjustment aids, proposed James Howard, Executive Vice-president of Cargill (USA), one of the world's largest cereal houses. Franz-Josef Feiter, agricultural adviser to West German Chancellor Helmut Kohl, agreed the European Community must take greater heed of market constraints in fixing farm prices. However, "differentiated policy treatment is required" to take account of large disparities in the situation around the EC, he said. "Agriculture is an efficient sector of the European economy and will remain so if the right policy is pursued within the Community," he said. Reuter
trade	TRADE INTERESTS READY FOR BATTLE IN U.S. HOUSE U.S. lawmakers are gearing up for a showdown between protectionists and free traders as a major trade bill winds its way through committees to a vote by the full House of Representatives in late April. In a move to toughen U.S. enforcement of trade laws, a key House subcommittee last week approved a toned-down version of legislation to require President Reagan to retaliate against foreign countries that follow unfair trade practices. The bill will be the cornerstone of congressional efforts to restore competitiveness of American industries and turn around last year's record 169 billion dlrs trade deficit. Generally, the bill's provisions toughen U.S. enforcement of trade laws. The trade bill forces the administration to act rapidly on complaints of unfair trade practices, such as dumping products in the United States at prices below cost of production. It also forces the administration to act rapidly when an industry complains that a surge in imports threatens its existence. In writing the bill, the subcommittee rejected calls for trade relief for specific industries such as textiles. Several lawmakers have argued the new trade bill made too many concessions to Reagan and said they intend to back amendments to "get tough" with countries that violate trade agreements or keep out U.S. products. But congressmen known for their allegiance to free trade said the bill ties Reagan's hands too much in trade disputes and they will seek to restore his negotiating powers. Bill Frenzel, R-MI., said the subcommittee's bill was not one "that a free trader like me could endorse in all respects," but he emphasized there was a consensus among lawmakers to work toward a bill Reagan and Republicans would ultimately endorse. The goal of trade legislation was "to make our trade policy stronger without violating our international trade agreements," he said. In a key concession made at the urging of Ways and Means Committee chairman Dan Rostenkowski, D-IL., the trade subcommittee backed off a requirement that would have forced Reagan to impose automatically quotas or tariffs on imports from countries that engage in unfair trade practices. It also agreed the president may waive any retaliation if it would hurt the U.S. economy. Rostenkowski insisted the more moderate approach was necessary if the House wanted to pass a bill Reagan would sign into law. Reagan last year blocked Senate consideration of a tough House trade bill he branded as protectionist and this year he only reluctantly agreed to support a trade bill when he saw Democratic leaders were determined to pass such legislation. White House spokesman Marlin Fitzwater told reporters late last week that the administration still did not like some of the bill's provisions, but he added, "Generally we feel very good about the bipartisan consideration of the trade legislation. I think we are progressing very well." The first battle will take place next week when the full House Ways and Means Committee considers an amendment by Rep. Richard Gephardt, D-MO., to force countries like Japan, South Korea and Taiwan to cut their trade surpluses with the U.S. The subcommittee limited the Gephardt plan to provide only that the existence of a large trade surplus with the United States will trigger an investigation of unfair trade practices, but would not automatically set off retaliation. Organized labor has pressed lawmakers for more relief from imports where jobs have been lost to foreign competition. AFL-CIO president Lane Kirkland this year angered the administration when he said any trade bill Reagan would sign would not be worth passage in Congress. But Rostenkowski set the tone of the trade debate by saying, "I'm not trying to write legislation to please Lane Kirkland. I'm trying to write legislation that will be signed by the president." Rep. Ed Jenkins (D-GA.) intends to push separately a bill to protect the domestic textile and shoe industry, an aide said. Reagan vetoed a similar measure last year. House Speaker Jim Wright of Texas, one of the most influential proponents of aid for specific industries beset by low-priced foreign competition, last week renewed his call for import relief for the domestic oil industry and announced his support for a Senate plan to trigger a temporary oil import tariff when imports reach half of domestic consumption. Reuter
crude	MOBIL <MOB> RAISES WEST COAST CRUDE POSTINGS Mobil Corp said it raised its west coast crude postings, effective today. The Buena Vista light grade, at 26 degrees api gravity, was raised 1.35 dlrs a barrel to 15.55 dlrs/bbl, while the Huntington Beach light grade, at 16 degrees, was raised about 1.75 dlrs/bbl to 14.10 dlrs/bbl. The heavier Wilmington grade, at 17 degrees, was increased 1.20 dlrs to 14.30 dlrs/bbl. Kern River crude, at 13 degrees, was increased 1.00 dlr to 13.00 dlrs/bbl. Mobil also said that effective today it changed its gravity adjustment scale as follows: From 20 degrees to 34 degrees API, Mobil will adjust its price 0.015 of a ct per one-tenth of an API degree. Below 20 degrees API, the company will adjust its price 0.020 ct per one-tenth of a degree. Crude grades from 34 degrees API to above 40 degrees are unaffected. Reuter
trade	NAKASONE HARD-PRESSED TO SOOTHE U.S ANGER ON TRADE Prime Minister Yasuhiro Nakasone will visit Washington next month in a bid to defuse mounting U.S. Anger over Japanese trade policies, but Western diplomats said they believed his chances of success were slim. Boxed in by powerful political pressure groups and widespread opposition to his tax reform plans, Nakasone will be hard-pressed to come up with anything new to tell U.S. President Ronald Reagan and key U.S. Congressmen, they said. News of the week-long visit starting April 29 coincided with news that Japan recorded a 8.14 billion dlr trade surplus last month, more than 70 pct higher than a year earlier. It also came one day after the Reagan Administration's Economic Policy Council decided to take retaliatory action against Japan for its alleged failure to live up to a joint trade agreement on computer microchips. Nakasone wants to go armed with two separate packages - one designed to pep up Japan's sagging economy and imports in the short-term, the other to redirect the country in the medium term away from its over-dependence on exports for growth. But government officials said political infighting could rob both packages of much of their punch and might even prevent one from seeing the light of day. Nakasone has insisted that the government would not draw up a package of short-term economic measures until after its 1987/88 budget passed parliament because he feared that would amount to a tacit admission that the budget was inadequate. But his hopes for quick passage of the budget in time for his trip have been shattered by a parliamentary boycott by opposition parties protesting over the sales tax plan. Faced with the possibility that he might have to go to the U.S. Virtually empty-handed, Nakasone today ordered his ruling Liberal Democratic Party (LDP) to come up with its own measures. He can then tell Reagan the LDP package will form the basis of the government's plans, without losing face in parliament over the budget, political analysts said. Officials working on the government's short-term economic package said it would probably include interest rate cuts on loans by government corporations, deregulation, measures to pass on some of the benefits of the strong yen to consumers in the form of lower prices, and accelerated public investment. They said a record portion of state investment planned for the entire 1987/88 fiscal year will take place in the first half, probably over 80 pct. Diplomats said that was unlikely to be enough to satisfy Reagan, who is under pressure from the Democrat-controlled U.S. Congress to take greater action to cut the huge American trade deficit. To complement the short-term measures, Nakasone is also likely to present Reagan with details of Japan's longer-term economic plans. A high-ranking advisory body headed by former Bank of Japan governor Haruo Maekawa is expected to come up with a final report outlining concrete steps to redirect the economy days before Nakasone is scheduled to leave for Washington. Its recommendations are designed as a follow-up to Maekawa's report last year on economic restructuring and are likely to cover such potentially politically explosive areas as agricultural reform and land policy, officials said. While wanting to make the report as explicit and detailed as possible, they said the political realities might force them to water down some of the committee's recommendations. A subcommittee is considering what the Japanese economy might look like in the medium to longer term after it undergoes massive restructuring, officials said. The subcommittee projects that the current account surplus will fall to less than two pct of Japan's total output, or gross national product, around 1993 or 1995. Last year the surplus, which measures trade in goods and services, amounted to over four pct of gnp. The subcommittee also projects annual economic growth for Japan of nearly four pct over that period and a very gradual appreciation of the yen, to about 130 to the dollar by around 1993, from 150 now. REUTER
ship	BLIZZARD CLOSES BOSPHORUS Blizzard conditions halted shipping through the Bosphorus waterway and piled snow up to 70 cms deep in central Istanbul, paralysing the city for the second day running. Snow whipped by 48 kph winds continued to fall on Istanbul and northwest Anatolia after 36 hours and weather reports predicted no relief for another two days. Port officials said at least six large vessels in the Black Sea and 13 in the Sea of Marmara were waiting for conditions to improve. Istanbul's Ataturk international airport has been closed since yesterday. Reuter
ship	PANAMA CANAL UNAFFECTED BY POLITICAL PROTEST The Panama Canal, one of the world's key maritime crossroads, has not been affected by the recent anti-government protests here, a spokesman for the U.S.-government agency that operates the waterway said. "Everything's normal here. It (the canal) is running efficiently and everything is going well," said Anel Beliz, spokesman for the Panama Canal Commission. The commission was monitoring the situation and contingencies exist to ensure continued operation, he said. Unconfirmed reports said several shipping lines had ordered their vessels away from Panama until further notice. REUTER
money-supply	CANADIAN MONEY SUPPLY M-1 FALLS 555 MLN DLRS IN WEEK, BANK OF CANADA SAID
ship	TALKS FAIL TO END BRAZILIAN SEAMEN'S STRIKE Pay talks aimed at ending a week-old national seamen's strike collapsed today and the strike will continue, a union official said. The walkout by Brazil's 40,000 seamen has idled 160 ships in various ports, Jorge Luis Leao Franco, a senior official of the National Merchant Marine Union, told Reuters. The strikers, who are seeking a 275 pct pay increase, have rejected offers of a 100 pct raise from the state oil company Petrobras and an 80 pct increase from the National Union of Maritime Navigation Companies (Syndarma). Leao Franco said eight hours of talks in Rio de Janeiro with Labor Minister Almir Pazzianotto ended today without resolving the dispute. He said six ships were idle abroad -- in the Netherlands, Spain, Venezuela, France and South Africa. Economic analysts said the strike was of major concern to the government, which has suspended interest payments on part of Brazil's foreign debt following a drastic deterioration in the country's trade balance. The head of the National Merchant Marine Authority, Murilo Rubens Habbema, was quoted today as saying that if the strike continued foreign ships could be authorized to transport Brazilian exports. "Brazil is living through a crisis at the moment and it is not conceivable that exports be hit," he told the Gazeta Mercantil newspaper. Reuter
trade	PHILIPPINE TRADE GAP WIDENS IN JANUARY-AUGUST The Philippines' trade deficit widened to 542 mln dlrs in the eight months to end-August from 159 mln dlrs in the same 1986 period, the National Statistics Office said. It said exports in the eight-month period rose to 3.58 billion dlrs from 3.18 billion in 1986, while imports rose to 4.12 billion dlrs from 3.34 billion a year earlier. The country's trade deficit totalled 202 mln dlrs in 1986. REUTER
coffee	MEXICO HAS NO PLANS TO LEAVE ICO Mexico has no intention of leaving the International Coffee Organization (ICO), in the event of Brazil withdrawing from the group, the Mexican Coffee Institute (IMC) said. The IMC said in a statement the ICO is an important instrument for ensuring producers obtain an adequate price. Mexico currently produces around five mln 60-kilo bags of coffee per year. Brazil said during a meeting of coffee producers in Rio de Janeiro over the weekend that it would consider leaving the ICO if its export quota was reduced by the organization. Reuter
interest	BANKERS CONFIRM JAPAN LONG-TERM PRIME UNCHANGED Long-term bank sources confirmed their banks have decided to leave the current 5.2 pct long-term prime rate unchanged. The current rate has been in effect since March 28. The bankers said the rate was unchanged because the falling dollar and the bond market rally made it difficult to clarify the current level of yen interest rates. There had earlier this week been expectations of a 0.2 point cut from today in response to the fall in the secondary market yield in five-year long-term bank debentures, but bankers said last night the rate would be unchanged. REUTER
crude	API SAYS DISTILLATE STOCKS OFF 4.4 MLN BBLS, GASOLINE OFF 30,000, CRUDE UP 700,000
interest	NATIONAL MUTUAL CUTS AUSTRALIAN PRIME TO 17.75 PCT National Mutual Royal Bank Ltd said it would cut its prime rate to 17.75 pct from 18.25, effective April 27. The cut follows a trend toward lower rates started last month and accelerated by Westpac Banking Corp, which yesterday cut its prime to 17.50 pct from 18.25 pct. Westpac's 17.50 pct is the lowest prevailing rate. REUTER
interest	Bundesbank leaves credit policies unchanged
money-fx	INDUSTRIAL NATIONS RECONVENE FOR TALKS Financial ministers and central bankers of leading industrial nations reconvened here this afternoon. Canadian Finance Minister Michael Wilson said on entering the meeting the ministers would review the Paris agreement. Asked if he was satisfied with West German and Japanese stimulus, Wilson replied, "They could do a little more." French Finance Minister Edouard Balladur, meanwhile, confirmed there would be a communique at the end of the meeting. Finance ministers and central bankers of Britain, FRance, Canada and West Germany were seen by Reuter correspondents returning to a Treasury building. Japanese officials and Bundesbank President Karl Otto Poehl did not appear to have left the building at the end of earlier Group of Five talks which broke up around 2 p.m. local time (1800 gmt). There was no sign, however, of the Italian delegation whose position was thrown into question this morning by the resignation of the Christian Democratic wing of Italy's Socialist-led government. European monetary officials said later that the Italian delegation was inside the building. This meant that a full blown meeting of the Group of Seven was in progress. Reuter
money-supply	U.S. M-1 MONEY SUPPLY FALLS 600 MLN DLRS U.S. M-1 money supply fell 600 mln dlrs to a seasonally adjusted 738.0 billion dlrs in the March 2 week, the Federal Reserve said. The previous week's M-1 level was revised to 738.6 billion dlrs from 738.5 billion, while the four-week moving average of M-1 rose to 737.1 billion dlrs from 736.8 billion. Commenting on February growth of the broader monetary aggregates, the Fed said that M-2 fell 1.6 billion dlrs, while M-3 rose three billion. Economists polled by Reuters had projected a 900 mln dlr fall in M-1, a 1.8 billion dlr drop in M-2 and no change in M-3. Reuter
interest	AVERAGE YEN CD RATES FALL IN LATEST WEEK Average interest rates on yen certificates of deposit (CD) fell to 4.13 pct in the week ended April 8 from 4.33 pct the previous week, the Bank of Japan said. New rates (previous in brackets) - Average CD rates all banks 4.13 pct (4.33) Money Market Certificate (MMC) ceiling rates for week starting from April 13 - 3.38 pct (3.58) Average CD rates of city, trust and long-term banks - Less than 60 days 4.15 pct (4.41) 60-90 days 4.14 pct (4.29) Average CD rates of city, trust and long-term banks - 90-120 days 4.12 pct (4.25) 120-150 days 4.12 pct (4.23) 150-180 days unquoted (4.03) 180-270 days 4.05 pct (4.05) Over 270 days 4.05 pct (unqtd) Average yen bankers acceptance rates of city, trust and long-term banks - 30 to less than 60 days 3.98 pct (4.20) 60-90 days 4.03 pct (3.97) 90-120 days unquoted (unqtd) REUTER
interest	CANADIAN IMPERIAL BANK LOWERING VISA RATES <Canadian Imperial Bank of Commerce> said it was lowering the interest rate on its Visa credit card to 15.9 pct from 18.6 pct, effective with the May billing statement. The bank said it was also halving its yearly Visa card user fee to six dlrs, but would retain its 15 ct fee for each transaction. A bank spokesman said the previously reported call by the Canadian Parliament's finance committee on March 20 for a substantial cut in credit card rates "was a factor" in the move, but he would not elaborate. Canada's minister of state for finance Thomas Hockin had threatened legislation to reduce the rates, which apply to unpaid balances, if the financial institutions did not voluntarily act. The Canadian Imperial Bank spokesman said "the bank card market is a very competitive one and we have to move to stay competitive." Canadian Imperial's new rates match those of <Toronto Dominion Bank>, which lowered its rates before the finance committee report. Canadian Imperial Bank added that cardholders will be allowed to choose between the 15 ct transaction fee or the six dlr yearly card fee. It will also eliminate the 50 ct minimum monthly transaction fee, it said. Minister of State for Finance, Tom Hockin, said in the House of Commons today he was "delighted" with the bank's cut in its credit card rate. "I would hope retail stores and other financial institutions will look to their rates as well," Hockin said during the daily question period. Reuter
coffee	ICO EXECUTIVE BOARD TO MEET EARLY NOVEMBER The International Coffee Organization (ICO) Executive Board is to hold a meeting on November 3/4, its first since export quotas were re-introduced early this month. An ICO spokesman said the session, for the first time under the chairmanship of Bruno Caron of France, will review the market situation and the operation of quotas. On November 5 the six exporters making up the ICO Board of Management of the Promotion Fund will review its program for the 1987/88 year (Oct/Sept) and items left over from 1986/87. On November 2 a six nation working group will consider stock verification in Papua New Guinea. Reuter
crude	PETRO-CANADA CUT CRUDE PRICES BY 1.43 CANADIAN DLRS/BBL EFFECTIVE MARCH ONE
money-fx	AUSTRALIAN RESERVE BANK IN BUYING INTERVENTION The Reserve Bank said at 1230 local time it was offering to buy short-dated government securities in the short-term money market. The bank's action followed its purchase of short-dated government stock and six-day repurchase agreements earlier in the session. Money market traders said the move was aimed at easing cash market interest rates which had risen on demand for funds to meet PAYE tax and treasury note settlement commitments. REUTER
crude	PETROBRAS ASKS ARMY TO WITHDRAW TROOPS Brazil's state-oil company Petrobras has asked the Army to withdraw the troops which were occupying its oil installations since Tuesday, Petrobras said in a statement. The statement said the request for the withdrawal of the troops was made because of the calmness reigning in all of its refineries. "The request was also due to the end of the seamen's strike and the willingness of the oil industry workers to sit again by the negotiating table," the statement said. Even though the Petrobras statement said the seamen's strike was over, a union spokesman said only two small shipping companies had reached a pay agreement. The overwhelming majority of Brazil's seamen remained on strike. The statement said a meeting between Petrobras and oil industry leaders was set for next Wednesday in Rio, with the presence of Labour Minister Almir Pazzionotto as a mediator. Petrobras said the request for the withdrawal of the troops was made at 1100 local hours (1400 GMT), but a company spokesman said he did not know if the troops had already been removed. Reuter
trade	NAKASONE SOUNDS CONCILIATORY NOTE IN CHIP DISPUTE Prime Minister Yasuhiro Nakasone sounded a conciliatory note in Japan's increasingly bitter row with the United States over trade in computer microchips. "Japan wants to resolve the issue through consultations by explaining its stance thoroughly and correcting the points that need to be corrected," he was quoted by Kyodo News Service as saying. While expressing regret over America's decision to impose tariffs on imports of Japanese electrical goods, Nakasone said Tokyo was willing to send a high-level official to Washington to help settle the dispute. Government officials said Japan would make a formal request next week for emergency talks and that the two sides would probably meet the week after, just days before the April 17 deadline set by Washington for the tariffs to take effect. Tokyo is expected to propose a joint U.S./Japan investigation of American claims that Japanese companies are dumping cut-price chips in Asian markets. On Friday, Washington announced plans to put as much as 300 mln dlrs in tariffs on imports of certain Japanese electronic goods in retaliation for what it sees as Tokyo's failure to live up to their bilateral chip pact. Reuter
money-fx	Stoltenberg says he assumes monetary cooperation will continue
crude	REAGAN SAYS U.S. NEEDS TO LESSEN OIL IMPORTS President Reagan said the United States must do more to lessen its reliance on imported oil. President Reagan said during a nationally televised news conference that the rising U.S. reliance on foreign oil is a problem that the administration is studying. "We have to study this more," Reagan said. "This is why we increased the Strategic (Petroleum) Reserve, but we have to do more," he said. Reagan said his administration has already proposed deregulating natural gas and eliminating the windfall profits tax on crude oil production. However, he complained that Congress had not yet approved those measures. The Department of Energy earlier this week released a report that warned of rising U.S. reliance on foreign oil imports at a time when domestic production is declining. It suggested options for the administration to consider, but made no specific recommendations. Reuter
interest	ANZ BANK IN N.Z. RAISES INDICATOR LENDING RATE The Australia and New Zealand Banking Group Ltd in New Zealand said it will raise its indicator lending rate to 23 pct from 21.5 pct on April 7. A bank statement said the continuing rise in the cost of funds had to be passed on to the lending customers. ANZ managing director Brian Weeks said: "Recent developments in the money markets are of deep concern to all participants ... Market participants are understandably nervous and cautious about future developments. These include flows to and from the government relating to the privatisation of seven government departments on April 1. "We welcome the flexibility evident in the Reserve Bank's move to raise the system cash target yesterday, but feel that to reduce the present nervousness the cash target and primary liquidity level need to be raised further...," he said. The Reserve Bank has raised its daily cash target to 45 mln N.Z. Dlrs from its normal 30 mln dlrs. Call rates have traded as high as 65 pct this week because of business year-end March 31 balance date book squaring. Westpac Banking Corp in New Zealand announced yesterday it would increase its indicator lending rate by 1.5 percentage points to 22.5 pct on April 7. REUTER
trade	BALDRIGE WARNS OF WORLD TRADE WAR DANGER U.S. Commerce Secretary Malcolm Baldrige predicted Congress will pass a reasonable trade bill this year and said tough protectionist legislation could prompt a trade war. "The mood of the Congress right now is as tough on trade as I've ever seen it in six years in Washington," Baldrige said in a weekend television interview. "I think we'll still be able to get a reasonable trade bill out in spite of that because the whole Congress is trying to work together with the administration, but there is a hardening trade attitude," he said. President Reagan opposes protectionist legislation but agreed to support a trade bill when it became apparent that opposition Democrats would pass such legislation. However, Baldrige warned measures that would penalize trading partners such as Japan, South Korea and Taiwan for failing to cut their trade surpluses with the U.S. could lead to retaliation and he said he would urge Reagan to veto any such bill. When asked if there is a rising danger of a worldwide trade war, Baldrige said: "Yes, I don't think there's any question about that." Reuter
money-fx	U.K. MONEY MARKET GIVEN 120 MLN STG LATE HELP The Bank of England said it provided the money market with late assistance of around 120 mln stg. This brings the bank's total help today to some 136 mln stg and compares with its forecast of a 400 mln stg shortage in the system. REUTER
interest	MANUFACTURERS HANOVER <MHC> RAISES PRIME RATE Manufacturers Hanover Trust Co became the third major U.S. bank to increase its prime rate to 7-3/4 pct from 7-1/2, matching a move initiated yesterday by Citibank and Chase Manhattan. The bank, the main subsidiary of Manufacturers Hanover Corp, said the new rate is effective today. Reuter
crude	SOUTHLAND <SLC> UNIT RAISES CRUDE 50 CTS/BBL Southland Corp's subsidiary Citgo Petroleum said it raised its posted prices for crude oil across the board by 50 cts a barrel, effective June 17. Citgo said its new posting for West Texas Intermediate and West Texas Sour is 19 dlrs a barrel. Light Louisiana Sweet is now posted at 19.35, the company said. Reuter
crude	SAUDI ARABIA OPPOSES DRASTIC CHANGE IN OIL PRICE Saudi Arabia's Oil Minister Hisham Nazer said Riyadh would not agree to a cut in oil prices and would not accept a "mad" increase that would drive consumers away. He told al-Riyadh newspaper, "Saudi Arabia follows a balanced petroleum policy. It does not approve of a decrease in prices from current levels and it also does not accept a mad increase that would drive consumers away and make them try and find alternative sources (for energy)." OPEC agreed last December to cut production after world prices hit new lows in 1986. They agreed on a pricing system aimed to stabilize the market around 18 dlrs a barrel. OPEC is scheduled to meet in Vienna on June 25, where it will review its current oil price and production policy. Saudi Arabia's King Fahd said last month that he wanted oil prices to remain stable for the next two years. Saudi Arabia is the architect of the current pricing and production pact, which is backed by Kuwait and the UAE. The current pact set a production ceiling for first half 1987 of 15.8 mln bpd, and implemented fixed prices based on an 18 dlrs a barrel average. REUTER
crude	BASIN PIPELINE REOPENS IN U.S. SOUTHWEST The Basin Pipeline in the Southwestern U.S. reopened yesterday with the expectation that all crude oil shipments for June will arrive on schedule, according to a spokesman for Texaco Inc. <TX>, operator of the pipeline through its Texaco Pipeline Co subsidiary. "We project the pipeline will make all June crude shipments scheduled," said Dan Stevens, the spokesman. The pipeline reopened Sunday evening around 1900 EDT, carrying an equivalent 280,000 barrels of crude oil per day compared with an average 225,000 bpd shipped during the 30 days before its shutdown on May 30, according to Stevens. Stevens said the increased shipments will make up for all crude oil scheduled to arrive in Cushing, Oklahoma via the pipeline by the end of June. The pipeline was shut May 30 because of an apparent rupture caused by flooding of the Red River, near the Texas/Oklahoma border. It was expected to resume service Saturday but rising waters of the river, which had recently receded, delayed the reopening, Stevens said. Approximately 1100 feet of new 24-inch steel piping was installed under the river to replace damaged piping, according to Stevens. Reuter
crude	Opec deliberately under 15.8 mln barrel ceiling to defend price - Subroto
money-fx	GULF ARAB MINISTERS DISCUSS ECONOMIC COOPERATION Finance and economy ministers of the Gulf Cooperation Council (GCC) opened a two- day meeting to discuss further economic integration, officials said. They said issues to be discussed by the ministers from Bahrain, Kuwait, Oman, Qatar, Saudi Arabia and the United Arab Emirates (UAE) would include a recommendation by central bank governors on a common currency exchange rate. The governors agreed in January on a denominator on which to base currencies of the six states. Any decision will be forwarded for final approval to a GCC summit meeting due in Saudi Arabia late this year. The six states have different currency systems. Saudi Arabia, Bahrain, Qatar and the UAE are linked in theory to the International Monetary Fund's basket of currencies -- the special drawing right (SDR) -- but in practice to the dollar. Oman links its currency formally to the dollar, while Kuwait pegs its dinar to a trade-weighted basket devised by itself. The denominator chosen by central bank governors has not been disclosed, but some bankers expect the currencies to be linked to the SDR or a trade-weighted basket. Opening the meeting, Ahmed al-Tayer, the UAE's Minister of State for Finance and Industry, said implementation of joint economic agreements "is increasingly linking the interests of GCC citizens together." The general assembly of the Gulf Investment Corporation met in Abu Dhabi earlier under the chairmanship of Bahrain's Finance and National Economy Minister, Ibrahim Abdul-Karim The corporation was formed to contribute to joint economic and investment projects in the GCC. Officials said the corporation's assets rose to 1.31 billion dollars last year from 1.04 billion at the end of 1985. REUTER
interest	FED'S JOHNSON SAYS HE DOES NOT SEE INCREASING PRESSURE ON INTEREST RATES
interest	BUNDESBANK SETS NEW REPURCHASE TENDER The Bundesbank set a new tender for a 28-day securities repurchase agreement, offering banks liquidity aid at a minimum bid rate of 3.50 pct, a central bank spokesman said. Banks must make their bids by 1400 GMT today and funds allocated will be credited to accounts tomorrow. Banks must repurchase securities pledged on July 1. REUTER
gold	CAROLIN MINES HAS NEW GOLD ASSAY RESULTS Carolin Mines Ltd said recent assays of tailings at its Hope, British Columbia mine ranged from 0.50 to 0.64 ounces of gold per ton. There were only trace amounts of platinum and palladium, the company said. Carolin said the results sharply disagreed with an earlier assay performed by Intergold U.S.A. Inc which showed 1.0 ounce of gold per ton and 0.50 ounce of platinum per ton. Carolin also said it expects to receive results of further tests and assays of the tailings within two to three weeks. Reuter
ship	SPAIN CARGO FIRMS HIRE DOCKERS TO OFFSET STRIKE Cargo handling companies said they were hiring twice the usual number of dockers to offset an intermittent strike in Spanish ports. Spanish dockers began a nine-day strike on Wednesday in which they only work alternate hours in protest at government plans to partially privatize port services. Reuter
crude	OPEC WANTS 18 DLR OIL PRICE - OAPEC OFFICIAL OPEC believes world oil prices should be set around a fixed average price of 18 dlrs a barrel, OAPEC Assistant General Secretary Abdelaziz Al-Wattari said. In a speech to a European Community/OAPEC/OPEC seminar in Luxembourg released here, Al-Wattari said, "OPEC believes ...the world energy trade should be kept without restrictions and should be built around a fixed average price of 18 dlrs." Al-Wattari noted that total OPEC output was below the organization's agreed ceiling for all member countries in February, although this had meant sacrifices. The effect of these sacrifices meant that market stability, though restored to a good level, was still under pressure, Al-Wattari said. "A lasting stability in the world market requires a wider scope of international cooperation," he said. Reuter
gold	U.S. GOLD EAGLE SALES PROJECTED AT 3.1 MLN OUNCES American Eagle gold bullion coin sales are projected at 3.1 mln troy ounces in their first year on the market, well above the target of 2.2 mln, Donna Pope, director of the U.S. Mint, told journalists. World sales, which began on October 20, 1986, reached 2.193 mln ounces in less than six months of sales. This made it world market leader with a share of 37 pct in 1986, Pope said. Pope said that in volume terms, nearly half of all gold Eagle sales were within North America, roughly 40 pct were in Europe and about eight pct in Asia. She said despite introduction of several new gold bullion coins on the market recently, the Mint is aiming to preserve the Eagle's strong market share with extensive publicity. The Mint uses mainly newly mined U.S. Gold for the coins, as long as this is available at market prices. The remaining gold is taken either from U.S. Treasury stocks, or from the open market, Pope said. Gold analysts said the Eagle is facing competition here from the Canadian Maple Leaf, and also to a lesser extent from the South African Krugerrand. Some estimated the Maple Leaf's West German market share at 60 pct. The figures may be distorted, as many German investors buy gold bullion in Switzerland or Luxembourg to escape the 14 pct value-added tax imposed here. Including the tax, the one-ounce coins traded today at 906 marks, they said. Competition may also come from new gold coins, including Belgium's ECU, which began sales today. Britain and Australia also have plans to mint gold bullion coins, the analysts said. REUTER
